parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
NO2  ,1/4/2017 4:00,,e,,e,17.3,,,e,,e,,e,5.4,,,e,23.1,,9.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 5:00,,e,,e,14.9,,,e,,e,,e,5,,,e,23.1,,8.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 6:00,,e,,e,14.4,,,e,,e,,e,7.1,,,e,20.8,,8.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 7:00,,e,,e,12.4,,,e,,e,,e,8,,,e,19.3,,9.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 8:00,,e,,e,14.7,,,e,,e,,e,8.7,,,e,21,,10.7,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 9:00,,e,,e,15.1,,,e,,e,,e,7.2,,,e,20.1,,14.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 10:00,,e,,e,14.1,,,e,,e,,e,7,,,e,11.2,,13.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 11:00,,e,,e,10.3,,,e,,e,,e,6.2,,,e,10.8,,12.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 12:00,,e,,e,12.6,,,e,,e,,e,6,,,e,13.8,,12.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 13:00,,e,,e,10.1,,,e,,e,,e,7.1,,,e,14.1,,11.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 14:00,,e,,e,9.3,,,e,,e,,e,7.9,,,e,13.5,,11.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 15:00,,e,,e,8.9,,,e,,e,,e,7,,,e,14.1,,11.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 16:00,,e,,e,8.6,,,e,,e,,e,7.4,,,e,13.8,,10.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 17:00,,e,,e,8.3,,,e,,e,,e,7.5,,,e,13.7,,9.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 18:00,,e,,e,7.8,,,e,,e,,e,7.4,,,e,15,,9,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 19:00,,e,,e,8.6,,,e,,e,,e,7.4,,,e,11.7,,9.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 20:00,,e,,e,7.7,,,e,,e,,e,7.7,,,e,13.3,,8.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 21:00,,e,,e,8.3,,,e,,e,,e,7.6,,,e,,e,8,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 22:00,,e,,e,8.1,,,e,,e,,e,7.4,,,e,10.3,,7.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/4/2017 23:00,,e,,e,7,,,e,,e,,e,7.3,,,e,8.8,,7.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017,,e,,e,6.7,,,e,,e,,e,7.1,,,e,10.4,,6.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 1:00,,e,,e,7.1,,,e,,e,,e,6.8,,,e,8,,6.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 2:00,,e,,e,7.1,,,e,,e,,e,6.8,,,e,8.8,,6.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 3:00,,e,,e,6.9,,,e,,e,,e,6.6,,,e,9.5,,6.2,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 4:00,,e,,e,6.8,,,e,,e,,e,6.6,,,e,11,,6.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 5:00,,e,,e,6.2,,,e,,e,,e,6.5,,,e,13.5,,6.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 6:00,,e,,e,7.5,,,e,,e,,e,6.6,,,e,14.5,,6.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 7:00,,e,,e,8,,,e,,e,,e,6.8,,,e,15,,6.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 8:00,,e,,e,9.8,,,e,,e,,e,6.6,,,e,16.8,,6.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 9:00,,e,,e,13.1,,,e,,e,,e,8.6,,,e,19.5,,8.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 10:00,,e,,e,18.1,,,e,,e,,e,9.1,,,e,17.6,,10.4,p,ND,ND,ND,ND,ND,ND
NO2  ,1/5/2017 11:00,,e,,e,26.6,,,e,,e,,e,10,,,e,23.7,,,e,ND,ND,ND,ND,ND,ND
